,loss,binary_crossentropy,kullback_leibler_divergence,mape,val_loss,val_binary_crossentropy,val_kullback_leibler_divergence,val_mape
83,0.010583559982478619,0.500954806804657,-0.0003592264838516712,3341.042724609375,0.009310435503721237,0.5020527243614197,0.004373172763735056,3107.865966796875
84,0.010476374998688698,0.5009424686431885,-0.0003878901479765773,3320.02490234375,0.007909796200692654,0.5019545555114746,0.00075717264553532,3087.429931640625
85,0.010407856665551662,0.5009204745292664,-0.00021738758368883282,3297.1103515625,0.007665058597922325,0.5019186735153198,0.001662369235418737,3065.9228515625
86,0.010669692419469357,0.5009346604347229,-0.0002215225831605494,3276.495361328125,0.008084584027528763,0.5019369125366211,0.002106573898345232,3048.326171875
87,0.010224636644124985,0.500889778137207,-0.0002865060232579708,3256.158447265625,0.008589851669967175,0.5019522309303284,-0.0008760085329413414,3028.617919921875
88,0.010668992064893246,0.5009255409240723,-0.00011293186980765313,3237.580810546875,0.010290136560797691,0.5020630955696106,0.00237435195595026,3009.70947265625
89,0.010397061705589294,0.5008886456489563,-0.0002457299269735813,3217.535888671875,0.008343677967786789,0.5019246935844421,0.0030265264213085175,2992.930419921875
90,0.010545012541115284,0.5008962750434875,-0.00016545102698728442,3196.882568359375,0.007228843402117491,0.5018591284751892,-0.0006549871759489179,2975.627685546875
91,0.010304998606443405,0.5008707642555237,-0.00019467742822598666,3179.935791015625,0.01214795745909214,0.5021642446517944,-0.007755357306450605,2961.360595703125
92,0.010036652907729149,0.5008414387702942,-0.0002111490466631949,3163.074951171875,0.009036194533109665,0.5019376277923584,-0.005006248131394386,2944.911865234375
93,0.010166268795728683,0.5008466243743896,-0.00026694100233726203,3144.851318359375,0.008143872953951359,0.5018846988677979,0.002649180591106415,2925.623779296875
94,0.010133836418390274,0.500838041305542,-0.00015368191816378385,3127.158935546875,0.008471359498798847,0.5019135475158691,-0.0001450088748242706,2909.146728515625
95,0.010585805401206017,0.500874936580658,-5.660905662807636e-05,3109.5146484375,0.008492168970406055,0.5018958449363708,-0.000581505591981113,2895.6640625
96,0.009978416375815868,0.5008112788200378,-0.0002242911868961528,3093.76171875,0.007182441186159849,0.5018187761306763,-0.0010979438666254282,2878.33642578125
97,0.010200916789472103,0.5008267164230347,-0.00022901940974406898,3076.805908203125,0.007698895875364542,0.5018360018730164,0.000806391064543277,2862.764892578125
98,0.010314223356544971,0.5008293390274048,-0.00012468782369978726,3061.084228515625,0.008665060624480247,0.5018706917762756,-0.00401812931522727,2849.494873046875
99,0.010038809850811958,0.5007944703102112,-0.00012234621681272984,3044.09716796875,0.007865341380238533,0.501848578453064,0.0005370627623051405,2833.6103515625
100,0.010087906382977962,0.5008026361465454,-0.00033100153086706996,3029.667724609375,0.008324920199811459,0.5018609166145325,-0.001106836018152535,2818.74072265625
101,0.010859924368560314,0.500859797000885,-2.3290796889341436e-05,3014.298583984375,0.007864312268793583,0.5018174648284912,0.0020289525855332613,2806.2724609375
