,loss,binary_crossentropy,kullback_leibler_divergence,val_loss,val_binary_crossentropy,val_kullback_leibler_divergence
23,3.6931285858154297,0.5024929642677307,0.0049575804732739925,3.6883091926574707,0.5023510456085205,0.004084734711796045
24,3.644134521484375,0.5024314522743225,0.004737199284136295,3.5300495624542236,0.5023566484451294,0.006707648281008005
25,3.5148799419403076,0.5023571848869324,0.004570723511278629,3.501694917678833,0.5024349689483643,0.008468648418784142
26,3.394984245300293,0.5022940039634705,0.0045214127749204636,3.1127021312713623,0.5021311640739441,0.002243615221232176
27,3.2739315032958984,0.5022340416908264,0.0043811313807964325,2.9475913047790527,0.5021243691444397,0.005106952972710133
28,3.3204591274261475,0.5021970868110657,0.004306425340473652,2.95105242729187,0.502017617225647,0.0029973466880619526
29,3.274712085723877,0.5021416544914246,0.004089302383363247,2.7984001636505127,0.5020728707313538,0.004713102709501982
30,3.1245646476745605,0.5020848512649536,0.004151148721575737,2.8243725299835205,0.5019566416740417,0.0035382057540118694
31,3.1011714935302734,0.5020443797111511,0.004031789023429155,2.6635193824768066,0.5018538236618042,0.00281389313749969
32,2.988251209259033,0.5019927620887756,0.0039349994622170925,3.0459096431732178,0.5019246935844421,0.0025214392226189375
33,3.0430421829223633,0.5019558668136597,0.003857213305309415,2.555633068084717,0.5018823742866516,0.003730016527697444
34,2.977595329284668,0.5019166469573975,0.0037990547716617584,2.9787650108337402,0.5019580721855164,0.00700971856713295
35,2.866034507751465,0.5018699765205383,0.003667916404083371,2.48224139213562,0.5018419027328491,0.0040573300793766975
36,2.8800926208496094,0.5018437504768372,0.0036869635805487633,2.6933786869049072,0.5017176270484924,0.0020694814156740904
37,2.775820255279541,0.5017983317375183,0.003587555605918169,2.52590012550354,0.5017202496528625,0.005138554144650698
38,2.7129456996917725,0.5017658472061157,0.0035697631537914276,2.3674986362457275,0.5016694068908691,0.0029060656670480967
39,2.710305690765381,0.5017377138137817,0.0035131790209561586,2.31854510307312,0.5016406774520874,0.0046174791641533375
40,2.740443229675293,0.5017144680023193,0.00343712093308568,2.884565591812134,0.5016205310821533,0.005473847966641188
41,2.73301100730896,0.5016894936561584,0.003358594374731183,2.329620838165283,0.5016076564788818,0.002982285339385271
42,2.681576728820801,0.5016604661941528,0.003297138726338744,2.3174312114715576,0.5014876127243042,0.0008541775168851018
43,2.562591314315796,0.5016300678253174,0.0034056699369102716,2.30410099029541,0.5015048384666443,0.0012740690726786852
44,2.5898616313934326,0.5016151070594788,0.0032303903717547655,2.214381694793701,0.5013848543167114,0.00042027857853099704
45,2.686204433441162,0.501600444316864,0.0032335889991372824,2.10518479347229,0.5014523863792419,0.003128509735688567
46,2.5377542972564697,0.5015662312507629,0.003189842915162444,2.384812116622925,0.5015108585357666,0.005897699389606714
47,2.593358039855957,0.5015541315078735,0.003185391193255782,2.994022846221924,0.5015554428100586,0.0047258781269192696
48,2.5510876178741455,0.5015332698822021,0.0030800332315266132,2.3560726642608643,0.5014505386352539,0.005159612745046616
49,2.560460090637207,0.5015181303024292,0.003151913173496723,2.169799327850342,0.5014051795005798,0.0016155458288267255
50,2.5616657733917236,0.5015040636062622,0.0030763852410018444,2.1653006076812744,0.5014123916625977,0.00240761018358171
51,2.503762722015381,0.50147545337677,0.003012373810634017,3.085296392440796,0.501613974571228,0.008948281407356262
52,2.5535037517547607,0.5014695525169373,0.003052503801882267,2.9907734394073486,0.5014649629592896,0.006863280665129423
53,2.470942974090576,0.5014401078224182,0.002897553378716111,2.7316551208496094,0.5016227960586548,0.008904282003641129
54,2.4756503105163574,0.5014333128929138,0.002993948757648468,2.5904064178466797,0.5014047026634216,0.006861413363367319
55,2.423607587814331,0.5014117360115051,0.00301713147200644,2.119792938232422,0.5013688206672668,0.0052261496894061565
56,2.4858696460723877,0.5014014840126038,0.0028394758701324463,2.0006208419799805,0.5012456774711609,0.0012842189753428102
57,2.338616132736206,0.5013763904571533,0.002951299073174596,3.1267306804656982,0.5012533068656921,-0.0030698473565280437
58,2.500216245651245,0.501372218132019,0.002767167054116726,2.39819598197937,0.5012637376785278,0.002012161770835519
59,2.367924451828003,0.5013514161109924,0.0028740386478602886,2.243769884109497,0.5012574195861816,0.003092035884037614
60,2.4316346645355225,0.5013431310653687,0.0028777243569493294,2.1112773418426514,0.5011745095252991,0.0022476199083030224
61,2.40993070602417,0.5013269186019897,0.0027733519673347473,1.9586559534072876,0.5012479424476624,0.0034396618138998747
62,2.361694812774658,0.5013102889060974,0.0027804330457001925,2.4105401039123535,0.5012481212615967,-0.0001286138576688245
63,2.430497646331787,0.5013079643249512,0.002735584042966366,2.598341941833496,0.5012369155883789,-0.0015292942989617586
64,2.5608787536621094,0.5013081431388855,0.002730533480644226,2.4187588691711426,0.5011561512947083,0.004082512576133013
65,2.4213013648986816,0.5012832283973694,0.0027360112871974707,2.2278060913085938,0.5011746883392334,0.0016227115411311388
66,2.5260798931121826,0.5012833476066589,0.002626740839332342,2.240767478942871,0.5011571049690247,-0.00010363711044192314
67,2.4497320652008057,0.5012635588645935,0.002594743622466922,2.119638442993164,0.5012502074241638,0.0057851350866258144
68,2.4040377140045166,0.5012532472610474,0.002676640637218952,2.579479455947876,0.5011208057403564,-0.002108550863340497
69,2.384661912918091,0.5012341141700745,0.0025947196409106255,2.0830819606781006,0.5013148784637451,0.006541115231812
70,2.3355562686920166,0.5012301206588745,0.002739905845373869,2.509996175765991,0.5012504458427429,0.006344277877360582
71,2.3405020236968994,0.5012186765670776,0.0026529368478804827,1.9848263263702393,0.5011003613471985,0.0038220116402953863
72,2.3060758113861084,0.5012050271034241,0.002599968807771802,1.9786264896392822,0.5010702610015869,0.0008623680914752185
73,2.3510844707489014,0.5012041926383972,0.002617388730868697,1.9536051750183105,0.5010244250297546,0.0015216207830235362
74,2.4725332260131836,0.5012054443359375,0.0025018586311489344,1.9744553565979004,0.5010309219360352,0.001432770281098783
75,2.4079418182373047,0.501190185546875,0.0025275617372244596,2.0757334232330322,0.5010477304458618,-4.509985592449084e-05
76,2.3609726428985596,0.5011770129203796,0.002485268749296665,2.461881160736084,0.5010437369346619,-0.0012389098992571235
77,2.3222739696502686,0.5011651515960693,0.0025443804915994406,1.843275785446167,0.5011308789253235,0.00423820735886693
78,2.2984225749969482,0.501156747341156,0.0025679771788418293,2.0422213077545166,0.5011163353919983,0.00477929413318634
79,2.245400905609131,0.5011444687843323,0.002548994030803442,2.0330333709716797,0.5010819435119629,0.003068526741117239
80,2.427112579345703,0.5011557936668396,0.00253400974906981,1.9061942100524902,0.501063883304596,0.002321843057870865
81,2.2896227836608887,0.5011365413665771,0.002487469930201769,2.1243484020233154,0.5010175704956055,-0.0002554284583311528
82,2.3077142238616943,0.5011317133903503,0.0024618287570774555,1.9241559505462646,0.5010563135147095,0.0015767809236422181
83,2.2093334197998047,0.5011155605316162,0.002505761571228504,1.814554214477539,0.5010223388671875,0.002736411988735199
84,2.3831253051757812,0.5011252164840698,0.0023145549930632114,1.8299927711486816,0.5010843873023987,0.0031390429940074682
85,2.33484148979187,0.5011114478111267,0.0024771259631961584,2.2707247734069824,0.5009419918060303,-0.0009695857879705727
86,2.246138334274292,0.5010956525802612,0.002398386597633362,2.444685935974121,0.5010232925415039,0.0014602086739614606
87,2.3116137981414795,0.5010999441146851,0.002386044943705201,1.8953536748886108,0.5010983347892761,0.003523114137351513
88,2.3682334423065186,0.501102089881897,0.002446702914312482,1.9195313453674316,0.5009744167327881,0.0008831447921693325
89,2.3563382625579834,0.501087486743927,0.002290491946041584,1.8249403238296509,0.5010372996330261,0.004027059767395258
90,2.430990219116211,0.5010901689529419,0.002340506063774228,2.1719112396240234,0.5009484887123108,-0.00020003523968625814
91,2.402487277984619,0.5010821223258972,0.0023347993846982718,2.3731350898742676,0.5010843276977539,0.006978537887334824
92,2.4033851623535156,0.501072883605957,0.002263943897560239,1.8147401809692383,0.5009536743164062,0.001326858764514327
93,2.3042521476745605,0.5010648965835571,0.0023776742164045572,1.9592622518539429,0.5009067058563232,-0.00019767986668739468
94,2.3465988636016846,0.5010624527931213,0.0022829517256468534,1.8079999685287476,0.5009257197380066,0.0023734690621495247
95,2.4072823524475098,0.5010589957237244,0.002317601116374135,1.935273289680481,0.5009662508964539,0.0015808885218575597
96,2.2325024604797363,0.5010435581207275,0.002231618156656623,2.111041784286499,0.5009323358535767,-0.0010749506764113903
97,2.247925281524658,0.5010387301445007,0.002352770185098052,1.8386034965515137,0.5010051727294922,0.004302832297980785
98,2.309781312942505,0.5010461211204529,0.0022449081297963858,1.8909894227981567,0.5009105205535889,0.0016782255843281746
99,2.2031168937683105,0.5010294914245605,0.0022048992104828358,1.8452141284942627,0.500950276851654,0.00392510648816824
100,2.2041678428649902,0.5010223984718323,0.0022540027275681496,2.3636322021484375,0.5009082555770874,0.0037795810494571924
101,2.2808008193969727,0.5010212063789368,0.002239942317828536,1.8233013153076172,0.5010322332382202,0.004386148415505886
102,2.2438042163848877,0.5010213255882263,0.002251336118206382,2.1578636169433594,0.5008657574653625,-0.002143887570127845
103,2.2860758304595947,0.501018226146698,0.0021263144444674253,2.069208860397339,0.5009178519248962,0.0021418489050120115
104,2.3181955814361572,0.5010110139846802,0.002221887232735753,1.9885281324386597,0.5010368227958679,0.005834360606968403
105,2.219254970550537,0.5010024309158325,0.002248223638162017,2.309295892715454,0.5010033845901489,0.006205522455275059
106,2.3313333988189697,0.5010113716125488,0.002164900302886963,1.963075876235962,0.5009238719940186,0.003910924308001995
107,2.373039722442627,0.5010108351707458,0.0020469834562391043,2.0681207180023193,0.5008460879325867,-0.0015738147776573896
108,2.2750959396362305,0.5009934306144714,0.002142305253073573,1.904417634010315,0.500902533531189,0.002303543034940958
109,2.2316601276397705,0.5009865760803223,0.0022330740466713905,1.8306766748428345,0.5008934736251831,0.0033964815083891153
110,2.26566481590271,0.5009818077087402,0.0021452109795063734,2.1034646034240723,0.5008532404899597,0.002724636811763048
111,2.3554539680480957,0.5009881258010864,0.0021089138463139534,2.0242984294891357,0.500895619392395,0.00470679672434926
112,2.294142723083496,0.5009790062904358,0.002186438301578164,1.7826995849609375,0.500903844833374,0.0034055598080158234
113,2.2144320011138916,0.5009700655937195,0.0021859577391296625,1.7577755451202393,0.5008839964866638,0.002749631879851222
114,2.3870463371276855,0.5009805560112,0.0020952639169991016,1.7312257289886475,0.5008403062820435,0.001328801503404975
115,2.347580909729004,0.5009788274765015,0.0020626878831535578,2.2262513637542725,0.500870943069458,-0.0009874185780063272
116,2.362189769744873,0.5009709000587463,0.0021639170590788126,2.0044684410095215,0.5008187294006348,-0.0016653150087222457
117,2.266066074371338,0.5009600520133972,0.002075754338875413,1.7992329597473145,0.5007989406585693,-0.00043207063572481275
118,2.1951417922973633,0.500946044921875,0.00210503744892776,2.1218416690826416,0.5008903741836548,0.004367714282125235
119,2.2655301094055176,0.5009507536888123,0.002093683695420623,2.054584264755249,0.500838041305542,0.002174813998863101
120,2.206265687942505,0.5009462833404541,0.002079855417832732,1.9752800464630127,0.5008482933044434,0.003945280332118273
121,2.288983106613159,0.5009496808052063,0.0020654103718698025,2.3320841789245605,0.5008765459060669,0.0007273279479704797
122,2.186501979827881,0.5009326338768005,0.0020544822327792645,1.8114725351333618,0.5008659362792969,0.002325993962585926
123,2.279082775115967,0.5009375810623169,0.0020359994377940893,1.8135653734207153,0.5008188486099243,0.0026794616132974625
124,2.363804817199707,0.5009486675262451,0.0020191895309835672,2.339510440826416,0.5008405447006226,-0.0011201361194252968
125,2.300293445587158,0.5009334683418274,0.0019598936196416616,2.028866767883301,0.5009396076202393,0.005272397771477699
126,2.1598258018493652,0.5009185075759888,0.002013122895732522,1.7978787422180176,0.5008524656295776,0.002011277247220278
127,2.2459099292755127,0.5009258985519409,0.002051708986982703,1.822222352027893,0.5008682012557983,0.0015451032668352127
128,2.283325672149658,0.5009230971336365,0.001995980041101575,1.8731231689453125,0.5007531046867371,-0.0013275215169414878
129,2.2015573978424072,0.500912606716156,0.002068535890430212,1.7792161703109741,0.5007809996604919,0.0007326347986236215
130,2.297783613204956,0.5009146928787231,0.001964826602488756,1.7622565031051636,0.5007388591766357,0.00011900853860424832
131,2.1694459915161133,0.5009031891822815,0.0020758346654474735,1.8931034803390503,0.5008178353309631,0.0018616174347698689
132,2.2088351249694824,0.5008975267410278,0.0019991507288068533,1.6777602434158325,0.500803530216217,0.002296783495694399
133,2.190215826034546,0.5008952617645264,0.001996229635551572,1.9974316358566284,0.5008124113082886,0.004007576033473015
134,2.2860472202301025,0.5008935928344727,0.0019495354499667883,3.001232862472534,0.5009356737136841,0.007037114351987839
135,2.2104580402374268,0.500893235206604,0.002058069920167327,1.7598189115524292,0.5007315278053284,0.0012676238548010588
136,2.222595453262329,0.5008864998817444,0.0018526277272030711,1.8891781568527222,0.5008105039596558,0.004330603405833244
137,2.186846971511841,0.5008858442306519,0.0020184176973998547,1.9881082773208618,0.5007733702659607,0.0035831828135997057
138,2.2774083614349365,0.5008873343467712,0.0019184083212167025,1.8316466808319092,0.5007826685905457,4.4277479901211336e-05
139,2.2758381366729736,0.5008783340454102,0.0019012149423360825,1.803930401802063,0.5008074045181274,0.004186729434877634
140,2.2101528644561768,0.5008844137191772,0.0020095990039408207,2.524477481842041,0.5007904767990112,-0.00512588769197464
141,2.2713406085968018,0.5008735656738281,0.0019052441930398345,1.7322221994400024,0.5008097887039185,0.0032173055224120617
142,2.2306275367736816,0.5008676648139954,0.0019208287121728063,1.7928694486618042,0.5007120966911316,0.0005928397877141833
143,2.189441204071045,0.5008668899536133,0.0018036790424957871,1.9102987051010132,0.5008640885353088,0.004814853426069021
144,2.30430269241333,0.5008765459060669,0.002013714984059334,2.154972553253174,0.5007852911949158,0.003914617467671633
145,2.1567397117614746,0.5008520483970642,0.001865852507762611,1.6943892240524292,0.5007249712944031,0.0012343227863311768
146,2.1652324199676514,0.5008512139320374,0.0020004860125482082,1.7045648097991943,0.5007302165031433,0.0011714857537299395
147,2.3435580730438232,0.500867486000061,0.0016885596560314298,1.9285534620285034,0.5008184313774109,0.003937519155442715
148,2.2296104431152344,0.5008513927459717,0.0018986605573445559,1.6673434972763062,0.5007513165473938,0.0025997061748057604
149,2.147231101989746,0.5008444786071777,0.0019742241129279137,1.799721121788025,0.500779390335083,0.003360376227647066
150,2.323655128479004,0.5008532404899597,0.0018250213470309973,1.911038875579834,0.5007218718528748,-0.000833246624097228
151,2.252039909362793,0.5008382201194763,0.0018023911397904158,2.354524612426758,0.5008260011672974,0.005464551504701376
152,2.3385491371154785,0.5008490085601807,0.0018443154403939843,1.7182579040527344,0.5007044076919556,0.0020011167507618666
153,2.226829767227173,0.5008386373519897,0.0018873942317441106,2.609649181365967,0.500801146030426,0.00633567338809371
154,2.2653751373291016,0.5008385181427002,0.0018371536862105131,1.8955953121185303,0.5007893443107605,0.0035428062546998262
155,2.1660521030426025,0.5008248686790466,0.001935034291818738,1.886780023574829,0.5007033944129944,0.0006387773319147527
156,2.2225818634033203,0.5008282661437988,0.0018087312346324325,1.7129185199737549,0.5006665587425232,0.00035527723957784474
157,2.31327748298645,0.5008354187011719,0.0017042544204741716,1.8479396104812622,0.500727653503418,0.0034977549221366644
158,2.1712002754211426,0.5008184909820557,0.0018589940154924989,1.6509029865264893,0.5007089972496033,0.0021042460575699806
159,2.186643600463867,0.500811755657196,0.0018639022018760443,2.11527943611145,0.5007569193840027,0.005068766884505749
160,2.2673046588897705,0.5008189082145691,0.0016443388303741813,2.2242932319641113,0.5007269382476807,0.004103177227079868
161,2.363292932510376,0.5008302927017212,0.0017101136036217213,1.6735323667526245,0.5006915330886841,0.0021872546058148146
162,2.1943440437316895,0.5008164644241333,0.0018427768955007195,1.726629614830017,0.5007883906364441,0.0038190861232578754
163,2.1577508449554443,0.5008082985877991,0.0017631369410082698,1.7124533653259277,0.5006675720214844,0.0009502266184426844
164,2.2066140174865723,0.5008043050765991,0.0017624314641579986,1.7072861194610596,0.5006818771362305,0.0024267686530947685
165,2.2252864837646484,0.5008034706115723,0.0018391342600807548,2.50930118560791,0.5007296204566956,-0.0044663152657449245
166,2.2199957370758057,0.5008007884025574,0.0017349683912470937,1.7033023834228516,0.5007174015045166,0.0007157379295676947
167,2.158181667327881,0.5007977485656738,0.0017083914717659354,1.7319973707199097,0.5006371736526489,-0.00015517653082497418
168,2.277235984802246,0.5007997751235962,0.0017342818900942802,1.8130598068237305,0.5006316900253296,-0.00046524961362592876
169,2.1674017906188965,0.500787615776062,0.0017032836331054568,1.7217605113983154,0.5006271600723267,-0.00019953312585130334
170,2.166381359100342,0.5007851123809814,0.0017699591116979718,1.6585720777511597,0.5006593465805054,0.0006506126374006271
171,2.2992794513702393,0.5007951259613037,0.0017874621553346515,1.6973717212677002,0.5007336139678955,0.0027364278212189674
172,2.2214913368225098,0.5007874369621277,0.0017562685534358025,2.498183012008667,0.5006880164146423,-0.0021165753714740276
173,2.1699113845825195,0.5007792711257935,0.0017546718008816242,1.6543816328048706,0.5006911754608154,0.0016591256717219949
174,2.1001837253570557,0.5007777214050293,0.0017398684285581112,1.7678484916687012,0.5006767511367798,0.0030031322967261076
175,2.110386610031128,0.5007688403129578,0.0017365795793011785,2.0041632652282715,0.5006656646728516,-0.0011217744322493672
176,2.228030204772949,0.500779926776886,0.0016622924013063312,1.642379641532898,0.5006341338157654,0.00036789628211408854
177,2.200197219848633,0.5007715821266174,0.0016560250660404563,2.023897409439087,0.5007206201553345,0.004673226270824671
178,2.2194271087646484,0.5007710456848145,0.0017237697029486299,1.6855063438415527,0.5007584691047668,0.003710106946527958
179,2.159921169281006,0.500765860080719,0.001746871741488576,2.012291193008423,0.5006207823753357,-0.00012654243619181216
180,2.2556416988372803,0.5007660984992981,0.0016884615179151297,1.6406457424163818,0.500621497631073,0.0007364788325503469
181,2.265049457550049,0.5007728338241577,0.0016963188536465168,1.8070971965789795,0.5006664395332336,0.0018031117506325245
182,2.156994581222534,0.5007565021514893,0.0017237495630979538,1.8386095762252808,0.5006352066993713,-0.000700612086802721
183,2.123483896255493,0.5007528066635132,0.0016820338787510991,2.196329116821289,0.5006760954856873,-0.0024066369514912367
184,2.2696526050567627,0.500763475894928,0.001591188134625554,1.7050328254699707,0.5006539821624756,0.003197039943188429
185,2.2573907375335693,0.500759482383728,0.0016770707443356514,1.9292398691177368,0.500666081905365,0.0041337450966238976
186,2.242819309234619,0.5007537007331848,0.001633986714296043,2.004676342010498,0.5008031129837036,0.00653306907042861
187,2.3340561389923096,0.5007644295692444,0.0016354788094758987,1.7494847774505615,0.5006553530693054,0.003664630465209484
188,2.2006778717041016,0.5007453560829163,0.0017384638777002692,2.2344155311584473,0.500718891620636,0.0018622605130076408
189,2.222921848297119,0.5007483959197998,0.001545993611216545,2.2949304580688477,0.5008338689804077,0.006801359821110964
190,2.15002179145813,0.5007466077804565,0.0016891357954591513,1.729088544845581,0.5006201267242432,0.0018337485380470753
191,2.196491241455078,0.5007445812225342,0.0016075742896646261,2.2849504947662354,0.5007095336914062,0.005460729356855154
192,2.241795301437378,0.5007507801055908,0.0016123601235449314,1.9604471921920776,0.5006649494171143,0.0040532979182899
193,2.2324767112731934,0.5007442831993103,0.0016096580075100064,2.1261584758758545,0.5006206631660461,-0.0012692981399595737
194,2.105895757675171,0.5007309913635254,0.0016689279582351446,1.7084133625030518,0.5005956888198853,-4.312016972107813e-05
195,2.2502150535583496,0.5007427930831909,0.0015051766531541944,1.9246314764022827,0.500647246837616,0.003637435147538781
196,2.168691396713257,0.5007321238517761,0.001520975143648684,1.6814044713974,0.5006933212280273,0.0040536364540457726
197,2.1604864597320557,0.5007315874099731,0.001741207204759121,1.6430569887161255,0.5006518959999084,0.0030964405741542578
198,2.2459299564361572,0.5007389783859253,0.0015416063833981752,2.049870252609253,0.5005933046340942,0.00217691482976079
199,2.286848306655884,0.5007398128509521,0.0015656210016459227,1.6695504188537598,0.5005666017532349,-0.0004928988055326045
200,2.202444076538086,0.5007273554801941,0.0014754089061170816,2.013622283935547,0.500604510307312,0.003497376572340727
201,2.1622965335845947,0.500718891620636,0.001593291643075645,1.8559907674789429,0.5006394386291504,0.0036692379508167505
202,2.149606227874756,0.5007233023643494,0.0016271596541628242,1.8082064390182495,0.5005725622177124,-0.0005153177189640701
203,2.2014801502227783,0.5007234811782837,0.0015499319415539503,1.727768898010254,0.5005683898925781,-0.0009176530875265598
204,2.136068344116211,0.5007185935974121,0.0016059104818850756,1.612969994544983,0.5005744695663452,0.001487705740146339
205,2.1965153217315674,0.5007184743881226,0.001513265073299408,1.9033559560775757,0.5006126165390015,0.0007507432601414621
206,2.0745303630828857,0.5007066130638123,0.0016608120640739799,1.830593466758728,0.5005922317504883,-0.0014440349768847227
207,2.285252571105957,0.5007240772247314,0.0014162047300487757,1.9569950103759766,0.5007026791572571,0.005640489049255848
208,2.084774971008301,0.5007007122039795,0.001599652343429625,1.5829520225524902,0.5005953907966614,0.002346556866541505
209,2.14139461517334,0.5007005333900452,0.0016091440338641405,2.9325873851776123,0.5006866455078125,-0.005610047839581966
210,2.290238380432129,0.5007221698760986,0.0013802688335999846,1.706324815750122,0.5006391406059265,0.0038407219108194113
211,2.2739877700805664,0.5007247924804688,0.0014208476059138775,1.64335036277771,0.5006012916564941,0.002547555137425661
212,2.2119059562683105,0.5007147789001465,0.0015561116160824895,2.0155575275421143,0.5005491971969604,-0.0006349427858367562
213,2.0701358318328857,0.5006921887397766,0.0015644642990082502,1.6197738647460938,0.5006146430969238,0.002530873054638505
214,2.178069591522217,0.5006961822509766,0.0015776411164551973,1.8107718229293823,0.5005558729171753,0.0019369254587218165
215,2.14174222946167,0.5007042288780212,0.001522175851278007,2.1804230213165283,0.5005971193313599,-0.003793962299823761
216,2.1443464756011963,0.5006946325302124,0.0014928996097296476,1.7723100185394287,0.5005972981452942,0.003182031912729144
217,2.2312662601470947,0.5006963610649109,0.0015172786079347134,1.5608123540878296,0.5005791783332825,0.002109072869643569
218,2.144545793533325,0.500694751739502,0.001479463535360992,1.6929081678390503,0.5005528926849365,0.0012556507717818022
219,2.1852495670318604,0.5006988048553467,0.0014630542136728764,1.6688333749771118,0.5005683302879333,0.001167123788036406
220,2.1177799701690674,0.5006915330886841,0.0015143710188567638,1.9221181869506836,0.5005728006362915,-0.00033058266853913665
221,2.1151952743530273,0.500684380531311,0.0016010531689971685,1.951706051826477,0.5005800127983093,-0.00037012429675087333
222,2.2138278484344482,0.5006877183914185,0.0013849812094122171,1.984137773513794,0.500655472278595,0.0022380328737199306
223,2.2567496299743652,0.5006991028785706,0.001444169320166111,1.610915184020996,0.5005817413330078,0.002176032867282629
224,2.3353984355926514,0.5007087588310242,0.0014577247202396393,2.045013904571533,0.5006707310676575,0.0034849001094698906
225,2.052332639694214,0.5006769299507141,0.0015221229987218976,1.7288153171539307,0.5005529522895813,0.0026024910621345043
226,2.053896427154541,0.5006705522537231,0.0015073898248374462,1.6328818798065186,0.5005797147750854,0.0013345604529604316
227,2.160388708114624,0.5006790161132812,0.001465104054659605,2.147477388381958,0.5006306171417236,0.002666665706783533
228,2.1081550121307373,0.50067538022995,0.0015262047527357936,1.7405704259872437,0.5005328059196472,-0.0001612053602002561
229,2.1037750244140625,0.5006712079048157,0.0014242121251299977,2.2459723949432373,0.5006173849105835,-0.005100301466882229
230,2.1588501930236816,0.5006749629974365,0.0013771048979833722,1.6427570581436157,0.5005356669425964,0.0003491594397928566
231,2.178426742553711,0.500687301158905,0.001458265003748238,1.5958170890808105,0.5005173683166504,0.00043891571112908423
232,2.1540589332580566,0.5006715059280396,0.0015045709442347288,2.4531056880950928,0.5005530118942261,0.0006265558185987175
233,2.124870538711548,0.5006617903709412,0.0014996012905612588,1.9037554264068604,0.5005945563316345,0.002585789654403925
234,2.231048822402954,0.500678539276123,0.0014646690106019378,2.0377376079559326,0.5005746483802795,-0.001647560391575098
235,2.177797555923462,0.5006725192070007,0.001411465578712523,1.6477396488189697,0.5005596280097961,0.0029857554472982883
236,2.141481399536133,0.5006696581840515,0.0014127444010227919,1.7138761281967163,0.5005204081535339,0.0016766395419836044
237,2.166585922241211,0.5006710886955261,0.0013900663470849395,1.6917963027954102,0.5005701184272766,0.000577979430090636
238,2.1065011024475098,0.5006593465805054,0.001402813009917736,1.9673155546188354,0.5005897879600525,0.0024926357436925173
239,2.1180813312530518,0.5006700754165649,0.001485493965446949,2.521353006362915,0.500582218170166,0.004560280125588179
240,2.1437060832977295,0.5006605982780457,0.001411621575243771,1.7246757745742798,0.5005906820297241,0.003010316053405404
241,2.0998926162719727,0.5006546974182129,0.0014566226163879037,2.387255907058716,0.5005878210067749,0.004426472820341587
242,2.2275917530059814,0.5006777048110962,0.0013874862343072891,1.7025598287582397,0.5005835294723511,0.0037557787727564573
243,2.1847262382507324,0.5006611943244934,0.0013644760474562645,1.7829220294952393,0.5006300806999207,0.004078783094882965
244,2.1079113483428955,0.5006553530693054,0.0014940246473997831,1.7400599718093872,0.5005094408988953,0.0002193269901908934
245,2.2400567531585693,0.5006707310676575,0.0013979326467961073,1.6430703401565552,0.5005085468292236,0.0013481598580256104
246,2.234802722930908,0.5006592869758606,0.0013236569939181209,1.5962237119674683,0.5005425810813904,0.0017396252369508147
